"DateTime","Users","Average Users"
"2021-12-25 00:00:00",3546,
"2021-12-26 00:00:00",2969,
"2021-12-27 00:00:00",2926,
"2021-12-28 00:00:00",3126,
"2021-12-29 00:00:00",3172,
"2021-12-30 00:00:00",3253,
"2021-12-31 00:00:00",3832,
"2022-01-01 00:00:00",2685,
"2022-01-02 00:00:00",2815,
"2022-01-03 00:00:00",2901,
"2022-01-04 00:00:00",3113,
"2022-01-05 00:00:00",3348,
"2022-01-06 00:00:00",3109,
"2022-01-07 00:00:00",3356,
"2022-01-08 00:00:00",3457,
"2022-01-09 00:00:00",3322,
"2022-01-10 00:00:00",3211,
"2022-01-11 00:00:00",3313,
"2022-01-12 00:00:00",3405,
"2022-01-13 00:00:00",3303,
"2022-01-14 00:00:00",3567,
"2022-01-15 00:00:00",3616,
"2022-01-16 00:00:00",3331,
"2022-01-17 00:00:00",3258,
"2022-01-18 00:00:00",3338,
"2022-01-19 00:00:00",3499,
"2022-01-20 00:00:00",3333,
"2022-01-21 00:00:00",3649,
"2022-01-22 00:00:00",3684,
"2022-01-23 00:00:00",3354,
"2022-01-24 00:00:00",3317,
"2022-01-25 00:00:00",3558,
"2022-01-26 00:00:00",3529,
"2022-01-27 00:00:00",3593,
"2022-01-28 00:00:00",4128,
"2022-01-29 00:00:00",3969,
"2022-01-30 00:00:00",3642,
"2022-01-31 00:00:00",3599,
"2022-02-01 00:00:00",3564,
"2022-02-02 00:00:00",3555,
"2022-02-03 00:00:00",3684,
"2022-02-04 00:00:00",3870,
"2022-02-05 00:00:00",3921,
"2022-02-06 00:00:00",3649,
"2022-02-07 00:00:00",3596,
"2022-02-08 00:00:00",3785,
"2022-02-09 00:00:00",3744,
"2022-02-10 00:00:00",3888,
"2022-02-11 00:00:00",4063,
"2022-02-12 00:00:00",4037,
"2022-02-13 00:00:00",3811,
"2022-02-14 00:00:00",4381,
"2022-02-15 00:00:00",3740,
"2022-02-16 00:00:00",3878,
"2022-02-17 00:00:00",3746,
"2022-02-18 00:00:00",4083,
"2022-02-19 00:00:00",4082,
"2022-02-20 00:00:00",3850,
"2022-02-21 00:00:00",3710,
"2022-02-22 00:00:00",4193,
"2022-02-23 00:00:00",4044,
"2022-02-24 00:00:00",3841,
"2022-02-25 00:00:00",4246,
"2022-02-26 00:00:00",4217,
"2022-02-27 00:00:00",3874,
"2022-02-28 00:00:00",3792,
"2022-03-01 00:00:00",4005,
"2022-03-02 00:00:00",3997,
"2022-03-03 00:00:00",4087,
"2022-03-04 00:00:00",4320,
"2022-03-05 00:00:00",4315,
"2022-03-06 00:00:00",3968,
"2022-03-07 00:00:00",3832,
"2022-03-08 00:00:00",4041,
"2022-03-09 00:00:00",4099,
"2022-03-10 00:00:00",4041,
"2022-03-11 00:00:00",4354,
"2022-03-12 00:00:00",4398,
"2022-03-13 00:00:00",4079,
"2022-03-14 00:00:00",4193,
"2022-03-15 00:00:00",4253,
"2022-03-16 00:00:00",4335,
"2022-03-17 00:00:00",4366,
"2022-03-18 00:00:00",4674,
"2022-03-19 00:00:00",4663,
"2022-03-20 00:00:00",4431,
"2022-03-21 00:00:00",4332,
"2022-03-22 00:00:00",3903,
"2022-03-23 00:00:00",4619,
"2022-03-24 00:00:00",4524,
"2022-03-25 00:00:00",4817,
"2022-03-26 00:00:00",5007,
"2022-03-27 00:00:00",4487,
"2022-03-28 00:00:00",4399,
"2022-03-29 00:00:00",4607,
"2022-03-30 00:00:00",4711,
"2022-03-31 00:00:00",4699,
"2022-04-01 00:00:00",5173,
"2022-04-02 00:00:00",4845,
"2022-04-03 00:00:00",4607,
"2022-04-04 00:00:00",4450,
"2022-04-05 00:00:00",4717,
"2022-04-06 00:00:00",4724,
"2022-04-07 00:00:00",4655,
"2022-04-08 00:00:00",4883,
"2022-04-09 00:00:00",5116,
"2022-04-10 00:00:00",4713,
"2022-04-11 00:00:00",4535,
"2022-04-12 00:00:00",4823,
"2022-04-13 00:00:00",4871,
"2022-04-14 00:00:00",4682,
"2022-04-15 00:00:00",5026,
"2022-04-16 00:00:00",5064,
"2022-04-17 00:00:00",4655,
"2022-04-18 00:00:00",4591,
"2022-04-19 00:00:00",4777,
"2022-04-20 00:00:00",4724,
"2022-04-21 00:00:00",4770,
"2022-04-22 00:00:00",5069,
"2022-04-23 00:00:00",5138,
"2022-04-24 00:00:00",4700,
"2022-04-25 00:00:00",4568,
"2022-04-26 00:00:00",4829,
"2022-04-27 00:00:00",5000,
"2022-04-28 00:00:00",5019,
"2022-04-29 00:00:00",5073,
"2022-04-30 00:00:00",5041,
"2022-05-01 00:00:00",4956,
"2022-05-02 00:00:00",4794,
"2022-05-03 00:00:00",4834,
"2022-05-04 00:00:00",4949,
"2022-05-05 00:00:00",4927,
"2022-05-06 00:00:00",4966,
"2022-05-07 00:00:00",5192,
"2022-05-08 00:00:00",4957,
"2022-05-09 00:00:00",4794,
"2022-05-10 00:00:00",4930,
"2022-05-11 00:00:00",5080,
"2022-05-12 00:00:00",4914,
"2022-05-13 00:00:00",5367,
"2022-05-14 00:00:00",5269,
"2022-05-15 00:00:00",4944,
"2022-05-16 00:00:00",4883,
"2022-05-17 00:00:00",5012,
"2022-05-18 00:00:00",5265,
"2022-05-19 00:00:00",5109,
"2022-05-20 00:00:00",5499,
"2022-05-21 00:00:00",5178,
"2022-05-22 00:00:00",5052,
"2022-05-23 00:00:00",4827,
"2022-05-24 00:00:00",5136,
"2022-05-25 00:00:00",5256,
"2022-05-26 00:00:00",5074,
"2022-05-27 00:00:00",5659,
"2022-05-28 00:00:00",5504,
"2022-05-29 00:00:00",5105,
"2022-05-30 00:00:00",5074,
"2022-05-31 00:00:00",5428,
"2022-06-01 00:00:00",5619,
"2022-06-02 00:00:00",5296,
"2022-06-03 00:00:00",5695,
"2022-06-04 00:00:00",5343,
"2022-06-05 00:00:00",5256,
"2022-06-06 00:00:00",5230,
"2022-06-07 00:00:00",5568,
"2022-06-08 00:00:00",5649,
"2022-06-09 00:00:00",5525,
"2022-06-10 00:00:00",5834,
"2022-06-11 00:00:00",5739,
"2022-06-12 00:00:00",5301,
"2022-06-13 00:00:00",5179,
"2022-06-14 00:00:00",5599,
"2022-06-15 00:00:00",5589,
"2022-06-16 00:00:00",5427,
"2022-06-17 00:00:00",5898,
"2022-06-18 00:00:00",5806,
"2022-06-19 00:00:00",5393,
"2022-06-20 00:00:00",5361,
"2022-06-21 00:00:00",5582,
"2022-06-22 00:00:00",5577,
"2022-06-23 00:00:00",5471,
"2022-06-24 00:00:00",5855,
"2022-06-25 00:00:00",5920,
"2022-06-26 00:00:00",5497,
"2022-06-27 00:00:00",5385,
"2022-06-28 00:00:00",5638,
"2022-06-29 00:00:00",5725,
"2022-06-30 00:00:00",5987,
"2022-07-01 00:00:00",6169,
"2022-07-02 00:00:00",6163,
"2022-07-03 00:00:00",5630,
"2022-07-04 00:00:00",5596,
"2022-07-05 00:00:00",5808,
"2022-07-06 00:00:00",5905,
"2022-07-07 00:00:00",5974,
"2022-07-08 00:00:00",5811,
"2022-07-09 00:00:00",6141,
"2022-07-10 00:00:00",5605,
"2022-07-11 00:00:00",5645,
"2022-07-12 00:00:00",5923,
"2022-07-13 00:00:00",6184,
"2022-07-14 00:00:00",6111,
"2022-07-15 00:00:00",6407,
"2022-07-16 00:00:00",6241,
"2022-07-17 00:00:00",6026,
"2022-07-18 00:00:00",6015,
"2022-07-19 00:00:00",6223,
"2022-07-20 00:00:00",6273,
"2022-07-21 00:00:00",6117,
"2022-07-22 00:00:00",6456,
"2022-07-23 00:00:00",6474,
"2022-07-24 00:00:00",6028,
"2022-07-25 00:00:00",6027,
"2022-07-26 00:00:00",6230,
"2022-07-27 00:00:00",6293,
"2022-07-28 00:00:00",6115,
"2022-07-29 00:00:00",6584,
"2022-07-30 00:00:00",6522,
"2022-07-31 00:00:00",6078,
"2022-08-01 00:00:00",6093,
"2022-08-02 00:00:00",6371,
"2022-08-03 00:00:00",6391,
"2022-08-04 00:00:00",6619,
"2022-08-05 00:00:00",6798,
"2022-08-06 00:00:00",6622,
"2022-08-07 00:00:00",6219,
"2022-08-08 00:00:00",6124,
"2022-08-09 00:00:00",6557,
"2022-08-10 00:00:00",6560,
"2022-08-11 00:00:00",6537,
"2022-08-12 00:00:00",6691,
"2022-08-13 00:00:00",6432,
"2022-08-14 00:00:00",6096,
"2022-08-15 00:00:00",6197,
"2022-08-16 00:00:00",6575,
"2022-08-17 00:00:00",6674,
"2022-08-18 00:00:00",6524,
"2022-08-19 00:00:00",6849,
"2022-08-20 00:00:00",6837,
"2022-08-21 00:00:00",6398,
"2022-08-22 00:00:00",6244,
"2022-08-23 00:00:00",6694,
"2022-08-24 00:00:00",6984,
"2022-08-25 00:00:00",6734,
"2022-08-26 00:00:00",7194,
"2022-08-27 00:00:00",6925,
"2022-08-28 00:00:00",6319,
"2022-08-29 00:00:00",6256,
"2022-08-30 00:00:00",6747,
"2022-08-31 00:00:00",6874,
"2022-09-01 00:00:00",6476,
"2022-09-02 00:00:00",7252,
"2022-09-03 00:00:00",7086,
"2022-09-04 00:00:00",6561,
"2022-09-05 00:00:00",6533,
"2022-09-06 00:00:00",6869,
"2022-09-07 00:00:00",6904,
"2022-09-08 00:00:00",6856,
"2022-09-09 00:00:00",7828,
"2022-09-10 00:00:00",7647,
"2022-09-11 00:00:00",6910,
"2022-09-12 00:00:00",6822,
"2022-09-13 00:00:00",7447,
"2022-09-14 00:00:00",7290,
"2022-09-15 00:00:00",7120,
"2022-09-16 00:00:00",7472,
"2022-09-17 00:00:00",7382,
"2022-09-18 00:00:00",6527,
"2022-09-19 00:00:00",6727,
"2022-09-20 00:00:00",6944,
"2022-09-21 00:00:00",7040,
"2022-09-22 00:00:00",7155,
"2022-09-23 00:00:00",7422,4219
"2022-09-24 00:00:00",7706,4631
"2022-09-25 00:00:00",7231,4312
"2022-09-26 00:00:00",6578,3607
"2022-09-27 00:00:00",6939,3824
"2022-09-28 00:00:00",7284,3985
"2022-09-29 00:00:00",7066,3899
"2022-09-30 00:00:00",7732,4140
"2022-10-01 00:00:00",7496,4455
"2022-10-02 00:00:00",6886,4178
"2022-10-03 00:00:00",6626,3752
"2022-10-04 00:00:00",6904,3934
"2022-10-05 00:00:00",7347,4033
"2022-10-06 00:00:00",7067,3934
"2022-10-07 00:00:00",7432,4097
"2022-10-08 00:00:00",7556,4457
"2022-10-09 00:00:00",7149,4269
"2022-10-10 00:00:00",6996,4073
"2022-10-11 00:00:00",7195,3925
"2022-10-12 00:00:00",7377,3999
"2022-10-13 00:00:00",7275,4017
"2022-10-14 00:00:00",7895,4207
"2022-10-15 00:00:00",7615,4494
"2022-10-16 00:00:00",7082,4223
"2022-10-17 00:00:00",6743,3769
"2022-10-18 00:00:00",7320,3943
"2022-10-19 00:00:00",7232,3979
"2022-10-20 00:00:00",7121,4050
"2022-10-21 00:00:00",7941,4389
"2022-10-22 00:00:00",7896,4632
"2022-10-23 00:00:00",7174,4256
"2022-10-24 00:00:00",6886,3818
"2022-10-25 00:00:00",7522,4055
"2022-10-26 00:00:00",7548,4124
"2022-10-27 00:00:00",7352,4065
"2022-10-28 00:00:00",7903,4286
"2022-10-29 00:00:00",7821,4554
"2022-10-30 00:00:00",7299,4306
"2022-10-31 00:00:00",7858,4170
"2022-11-01 00:00:00",7179,3977
"2022-11-02 00:00:00",7698,4260
"2022-11-03 00:00:00",7203,4236
"2022-11-04 00:00:00",7770,4225
"2022-11-05 00:00:00",7607,4485
"2022-11-06 00:00:00",7183,4260
"2022-11-07 00:00:00",7034,3873
"2022-11-08 00:00:00",7439,4060
"2022-11-09 00:00:00",7472,4103
"2022-11-10 00:00:00",7401,4161
"2022-11-11 00:00:00",8055,4397
"2022-11-12 00:00:00",8078,4833
"2022-11-13 00:00:00",7653,4505
"2022-11-14 00:00:00",7214,3951
"2022-11-15 00:00:00",7632,4078
"2022-11-16 00:00:00",7829,4321
"2022-11-17 00:00:00",7684,4443
"2022-11-18 00:00:00",9489,5371
"2022-11-19 00:00:00",8863,5574
"2022-11-20 00:00:00",8207,5063
"2022-11-21 00:00:00",8088,4425
"2022-11-22 00:00:00",8348,4643
"2022-11-23 00:00:00",8268,4808
"2022-11-24 00:00:00",8083,4478
"2022-11-25 00:00:00",8559,4552
"2022-11-26 00:00:00",8409,4957
"2022-11-27 00:00:00",7849,4614
"2022-11-28 00:00:00",7557,4190
"2022-11-29 00:00:00",7842,4387
"2022-11-30 00:00:00",7821,4412
"2022-12-01 00:00:00",8062,4470
"2022-12-02 00:00:00",8516,4670
"2022-12-03 00:00:00",8104,4933
"2022-12-04 00:00:00",7752,4614
"2022-12-05 00:00:00",7511,4134
"2022-12-06 00:00:00",6375,3852
"2022-12-07 00:00:00",8423,4678
"2022-12-08 00:00:00",8033,4532
"2022-12-09 00:00:00",8359,4663
"2022-12-10 00:00:00",8278,4977
"2022-12-11 00:00:00",7755,4660
"2022-12-12 00:00:00",7588,4205
"2022-12-13 00:00:00",7533,4274
"2022-12-14 00:00:00",8095,4541
"2022-12-15 00:00:00",7866,4445
"2022-12-16 00:00:00",8346,4610
"2022-12-17 00:00:00",8133,4837
"2022-12-18 00:00:00",7583,4530
"2022-12-19 00:00:00",7386,4257
"2022-12-20 00:00:00",7757,4457
"2022-12-21 00:00:00",7985,4539
"2022-12-22 00:00:00",7691,4419
"2022-12-23 00:00:00",8183,4577
"2022-12-24 00:00:00",8890,5006
"2022-12-25 00:00:00",8398,4532
"2022-12-26 00:00:00",7208,4039
"2022-12-27 00:00:00",7747,4302
"2022-12-28 00:00:00",7883,4449
"2022-12-29 00:00:00",8167,4742
"2022-12-30 00:00:00",8331,4898
"2022-12-31 00:00:00",9821,5358
"2023-01-01 00:00:00",6864,4392
"2023-01-02 00:00:00",7340,4422
"2023-01-03 00:00:00",7844,4617
"2023-01-04 00:00:00",8138,4634
"2023-01-05 00:00:00",7964,4540
"2023-01-06 00:00:00",8472,4785
"2023-01-07 00:00:00",8706,5135
"2023-01-08 00:00:00",8231,4958
"2023-01-09 00:00:00",8008,4620
"2023-01-10 00:00:00",8287,4647
"2023-01-11 00:00:00",8526,4781
"2023-01-12 00:00:00",8370,4706
"2023-01-13 00:00:00",8884,4927
"2023-01-14 00:00:00",8852,5278
"2023-01-15 00:00:00",8205,4909
"2023-01-16 00:00:00",7993,4525
"2023-01-17 00:00:00",8244,4622
"2023-01-18 00:00:00",8545,4816
"2023-01-19 00:00:00",8121,4653
"2023-01-20 00:00:00",8790,4927
"2023-01-21 00:00:00",8424,5119
"2023-01-22 00:00:00",7666,4720
"2023-01-23 00:00:00",7502,4303
"2023-01-24 00:00:00",7863,4461
"2023-01-25 00:00:00",8230,4622
"2023-01-26 00:00:00",7957,4570
"2023-01-27 00:00:00",8840,4892
"2023-01-28 00:00:00",8970,5281
"2023-01-29 00:00:00",8435,5032
"2023-01-30 00:00:00",8211,4561
"2023-01-31 00:00:00",8618,4764
"2023-02-01 00:00:00",8831,4888
"2023-02-02 00:00:00",8729,4871
"2023-02-03 00:00:00",9232,5132
"2023-02-04 00:00:00",9009,5471
"2023-02-05 00:00:00",8602,5191
"2023-02-06 00:00:00",8389,4685
"2023-02-07 00:00:00",8878,4971
"2023-02-08 00:00:00",8809,4985
"2023-02-09 00:00:00",8591,4813
"2023-02-10 00:00:00",9405,5152
"2023-02-11 00:00:00",9293,5595
"2023-02-12 00:00:00",8803,5275
"2023-02-13 00:00:00",8353,4651
"2023-02-14 00:00:00",10359,5257
"2023-02-15 00:00:00",8433,4728
"2023-02-16 00:00:00",8661,4747
"2023-02-17 00:00:00",9114,4955
"2023-02-18 00:00:00",9019,5350
"2023-02-19 00:00:00",8464,5042
"2023-02-20 00:00:00",8354,4575
"2023-02-21 00:00:00",8681,4760
"2023-02-22 00:00:00",9208,5022
"2023-02-23 00:00:00",8743,4995
"2023-02-24 00:00:00",9140,5053
"2023-02-25 00:00:00",9102,5405
"2023-02-26 00:00:00",8450,5056
"2023-02-27 00:00:00",8459,4544
"2023-02-28 00:00:00",8748,4821
"2023-03-01 00:00:00",8958,4981
"2023-03-02 00:00:00",8828,4778
"2023-03-03 00:00:00",9619,5101
"2023-03-04 00:00:00",9360,5546
"2023-03-05 00:00:00",8605,5156
"2023-03-06 00:00:00",8438,4575
"2023-03-07 00:00:00",8869,4847
"2023-03-08 00:00:00",9055,4967
"2023-03-09 00:00:00",8921,4891
"2023-03-10 00:00:00",9479,5162
"2023-03-11 00:00:00",9358,5518
"2023-03-12 00:00:00",8639,5157
"2023-03-13 00:00:00",8551,4596
"2023-03-14 00:00:00",9244,4887
"2023-03-15 00:00:00",9054,4895
"2023-03-16 00:00:00",8891,4843
"2023-03-17 00:00:00",9519,5151
"2023-03-18 00:00:00",9409,5495
"2023-03-19 00:00:00",8736,5152
"2023-03-20 00:00:00",8713,4679
"2023-03-21 00:00:00",9073,5075
"2023-03-22 00:00:00",8957,4937
"2023-03-23 00:00:00",8798,4820
"2023-03-24 00:00:00",9539,5213
"2023-03-25 00:00:00",9321,5508
"2023-03-26 00:00:00",8914,5238
"2023-03-27 00:00:00",8622,4567
"2023-03-28 00:00:00",8833,4718
"2023-03-29 00:00:00",9043,4934
"2023-03-30 00:00:00",8926,4860
"2023-03-31 00:00:00",9620,5276
"2023-04-01 00:00:00",10055,5972
"2023-04-02 00:00:00",8995,5354
"2023-04-03 00:00:00",8573,4728
"2023-04-04 00:00:00",9321,5052
"2023-04-05 00:00:00",9045,5071
"2023-04-06 00:00:00",9245,5008
"2023-04-07 00:00:00",9883,5269
"2023-04-08 00:00:00",9680,5627
"2023-04-09 00:00:00",9015,5256
"2023-04-10 00:00:00",8828,4746
"2023-04-11 00:00:00",9230,4926
"2023-04-12 00:00:00",9701,5238
"2023-04-13 00:00:00",9174,5036
"2023-04-14 00:00:00",9837,5262
"2023-04-15 00:00:00",9743,5748
"2023-04-16 00:00:00",9083,5412
"2023-04-17 00:00:00",8846,4721
"2023-04-18 00:00:00",9248,4934
"2023-04-19 00:00:00",9485,5052
"2023-04-20 00:00:00",9299,5050
"2023-04-21 00:00:00",9953,5243
"2023-04-22 00:00:00",9829,5624
"2023-04-23 00:00:00",9055,5274
"2023-04-24 00:00:00",8737,4719
"2023-04-25 00:00:00",9301,5058
"2023-04-26 00:00:00",10264,5738
"2023-04-27 00:00:00",9638,5284
"2023-04-28 00:00:00",10061,5439
"2023-04-29 00:00:00",9718,5806
"2023-04-30 00:00:00",9188,5540
"2023-05-01 00:00:00",8932,5126
"2023-05-02 00:00:00",9200,5273
"2023-05-03 00:00:00",9243,5436
"2023-05-04 00:00:00",9104,5223
"2023-05-05 00:00:00",9713,5498
"2023-05-06 00:00:00",9994,5762
"2023-05-07 00:00:00",9501,5524
"2023-05-08 00:00:00",9133,4845
"2023-05-09 00:00:00",9540,5130
"2023-05-10 00:00:00",9754,5185
"2023-05-11 00:00:00",9480,5220
"2023-05-12 00:00:00",10685,5834
"2023-05-13 00:00:00",10563,6282
"2023-05-14 00:00:00",9575,5711
"2023-05-15 00:00:00",9509,5059
"2023-05-16 00:00:00",9838,5286
"2023-05-17 00:00:00",10139,5418
"2023-05-18 00:00:00",9792,5285
"2023-05-19 00:00:00",10352,5512
"2023-05-20 00:00:00",10685,6067
"2023-05-21 00:00:00",9406,5507
"2023-05-22 00:00:00",9257,4948
"2023-05-23 00:00:00",9919,5212
"2023-05-24 00:00:00",9993,5348
"2023-05-25 00:00:00",9703,5241
"2023-05-26 00:00:00",10246,5510
"2023-05-27 00:00:00",10268,5919
"2023-05-28 00:00:00",9519,5557
"2023-05-29 00:00:00",9334,4984
"2023-05-30 00:00:00",9849,5193
"2023-05-31 00:00:00",9983,5370
"2023-06-01 00:00:00",10414,5543
"2023-06-02 00:00:00",10698,5844
"2023-06-03 00:00:00",10399,6124
"2023-06-04 00:00:00",9634,5692
"2023-06-05 00:00:00",9653,5148
"2023-06-06 00:00:00",10032,5464
"2023-06-07 00:00:00",10655,5647
"2023-06-08 00:00:00",10256,5557
"2023-06-09 00:00:00",10950,5808
"2023-06-10 00:00:00",10661,6205
"2023-06-11 00:00:00",10010,5885
"2023-06-12 00:00:00",9750,5219
"2023-06-13 00:00:00",10321,5569
"2023-06-14 00:00:00",10643,5682
"2023-06-15 00:00:00",10524,5702
"2023-06-16 00:00:00",11083,5853
"2023-06-17 00:00:00",10674,6197
"2023-06-18 00:00:00",10080,5801
"2023-06-19 00:00:00",9852,5295
"2023-06-20 00:00:00",10293,5525
"2023-06-21 00:00:00",10944,5787
"2023-06-22 00:00:00",10353,5750
"2023-06-23 00:00:00",10953,6012
"2023-06-24 00:00:00",10751,6246
"2023-06-25 00:00:00",10175,6009
"2023-06-26 00:00:00",9992,5341
"2023-06-27 00:00:00",10578,5577
"2023-06-28 00:00:00",10780,5776
"2023-06-29 00:00:00",10467,5610
"2023-06-30 00:00:00",11140,5860
"2023-07-01 00:00:00",10952,6279
"2023-07-02 00:00:00",10115,5880
"2023-07-03 00:00:00",10150,5406
"2023-07-04 00:00:00",10665,5690
"2023-07-05 00:00:00",10698,5670
"2023-07-06 00:00:00",10631,5704
"2023-07-07 00:00:00",11270,5956
"2023-07-08 00:00:00",11242,6402
"2023-07-09 00:00:00",10453,6119
"2023-07-10 00:00:00",10339,5536
"2023-07-11 00:00:00",10657,5801
"2023-07-12 00:00:00",10979,5864
"2023-07-13 00:00:00",10750,5908
"2023-07-14 00:00:00",11295,6072
"2023-07-15 00:00:00",11096,6509
"2023-07-16 00:00:00",10861,6325
"2023-07-17 00:00:00",10493,5881
"2023-07-18 00:00:00",10865,5821
"2023-07-19 00:00:00",11130,6056
"2023-07-20 00:00:00",10920,6033
"2023-07-21 00:00:00",11686,6244
"2023-07-22 00:00:00",11229,6515
"2023-07-23 00:00:00",10456,6151
"2023-07-24 00:00:00",10596,5654
"2023-07-25 00:00:00",10900,5865
"2023-07-26 00:00:00",11056,5965
"2023-07-27 00:00:00",10809,5858
"2023-07-28 00:00:00",11175,6030
"2023-07-29 00:00:00",11028,6313
"2023-07-30 00:00:00",10593,6119
"2023-07-31 00:00:00",10491,5619
"2023-08-01 00:00:00",11069,6029
"2023-08-02 00:00:00",11273,6100
"2023-08-03 00:00:00",11222,6115
"2023-08-04 00:00:00",11583,6263
"2023-08-05 00:00:00",11108,6465
"2023-08-06 00:00:00",10551,6116
"2023-08-07 00:00:00",10620,5651
"2023-08-08 00:00:00",11253,5988
"2023-08-09 00:00:00",11254,6138
"2023-08-10 00:00:00",11216,6123
"2023-08-11 00:00:00",11494,6442
"2023-08-12 00:00:00",11249,6487
"2023-08-13 00:00:00",10581,6223
"2023-08-14 00:00:00",10657,5921
"2023-08-15 00:00:00",11272,6179
"2023-08-16 00:00:00",11744,6495
"2023-08-17 00:00:00",11199,6170
"2023-08-18 00:00:00",11744,6335
"2023-08-19 00:00:00",11681,6630
"2023-08-20 00:00:00",10849,6252
"2023-08-21 00:00:00",10906,5795
"2023-08-22 00:00:00",11940,6139
"2023-08-23 00:00:00",11324,5922
"2023-08-24 00:00:00",11187,5959
"2023-08-25 00:00:00",11793,6274
"2023-08-26 00:00:00",11377,6575
"2023-08-27 00:00:00",10847,6223
"2023-08-28 00:00:00",10553,5599
"2023-08-29 00:00:00",11280,5862
"2023-08-30 00:00:00",11386,6061
"2023-08-31 00:00:00",11323,5960
"2023-09-01 00:00:00",11914,6248
"2023-09-02 00:00:00",11731,6670
"2023-09-03 00:00:00",10881,6220
"2023-09-04 00:00:00",10721,5679
"2023-09-05 00:00:00",11179,5831
"2023-09-06 00:00:00",11290,5933
"2023-09-07 00:00:00",11156,5928
"2023-09-08 00:00:00",11899,6185
"2023-09-09 00:00:00",11888,6718
"2023-09-10 00:00:00",11073,6281
"2023-09-11 00:00:00",10570,5530
"2023-09-12 00:00:00",11116,5818
"2023-09-13 00:00:00",11783,6162
"2023-09-14 00:00:00",11784,6134
"2023-09-15 00:00:00",12204,6361
"2023-09-16 00:00:00",11827,6733
"2023-09-17 00:00:00",11336,6507
"2023-09-18 00:00:00",10280,5811
"2023-09-19 00:00:00",11262,5883
"2023-09-20 00:00:00",11642,6137
"2023-09-21 00:00:00",11206,5936
"2023-09-22 00:00:00",11862,6263
"2023-09-23 00:00:00",11764,6776
"2023-09-24 00:00:00",11064,6369
"2023-09-25 00:00:00",10756,5767
"2023-09-26 00:00:00",11357,6001
"2023-09-27 00:00:00",11649,6278
"2023-09-28 00:00:00",11182,6156
"2023-09-29 00:00:00",11735,6272
"2023-09-30 00:00:00",11651,6693
"2023-10-01 00:00:00",10854,6413
"2023-10-02 00:00:00",10319,5733
"2023-10-03 00:00:00",11056,5979
"2023-10-04 00:00:00",11148,6047
"2023-10-05 00:00:00",11101,6020
"2023-10-06 00:00:00",11784,6254
"2023-10-07 00:00:00",11634,6643
"2023-10-08 00:00:00",11250,6529
"2023-10-09 00:00:00",10959,6161
"2023-10-10 00:00:00",11398,6073
"2023-10-11 00:00:00",11723,6260
"2023-10-12 00:00:00",11410,6121
"2023-10-13 00:00:00",11999,6342
"2023-10-14 00:00:00",12001,6797
"2023-10-15 00:00:00",11233,6444
"2023-10-16 00:00:00",10992,5804
"2023-10-17 00:00:00",11494,6044
"2023-10-18 00:00:00",11585,6127
"2023-10-19 00:00:00",11308,6049
"2023-10-20 00:00:00",12306,6456
"2023-10-21 00:00:00",12013,6892
"2023-10-22 00:00:00",11304,6448
"2023-10-23 00:00:00",10921,5803
"2023-10-24 00:00:00",11526,6090
"2023-10-25 00:00:00",11434,6110
"2023-10-26 00:00:00",11426,6046
"2023-10-27 00:00:00",11741,6208
"2023-10-28 00:00:00",11944,6767
"2023-10-29 00:00:00",11261,6401
"2023-10-30 00:00:00",10895,5844
"2023-10-31 00:00:00",12666,6517
"2023-11-01 00:00:00",11511,6156
"2023-11-02 00:00:00",11249,6029
"2023-11-03 00:00:00",11733,6517
"2023-11-04 00:00:00",11739,6760
"2023-11-05 00:00:00",10975,6354
"2023-11-06 00:00:00",10731,5726
"2023-11-07 00:00:00",11382,6023
"2023-11-08 00:00:00",12002,6508
"2023-11-09 00:00:00",11561,6207
"2023-11-10 00:00:00",12257,6554
"2023-11-11 00:00:00",12274,7018
"2023-11-12 00:00:00",11116,6496
"2023-11-13 00:00:00",10930,5810
"2023-11-14 00:00:00",11603,6150
"2023-11-15 00:00:00",11705,6321
"2023-11-16 00:00:00",11484,6336
"2023-11-17 00:00:00",12498,6619
"2023-11-18 00:00:00",12273,7097
"2023-11-19 00:00:00",11194,6572
"2023-11-20 00:00:00",11108,5919
"2023-11-21 00:00:00",11523,6232
"2023-11-22 00:00:00",12133,6442
"2023-11-23 00:00:00",11598,6399
"2023-11-24 00:00:00",12044,6371
"2023-11-25 00:00:00",11954,6849
"2023-11-26 00:00:00",11242,6557
"2023-11-27 00:00:00",11192,5909
"2023-11-28 00:00:00",11472,6153
"2023-11-29 00:00:00",11590,6262
"2023-11-30 00:00:00",11490,6254
"2023-12-01 00:00:00",12569,6749
"2023-12-02 00:00:00",12435,7324
"2023-12-03 00:00:00",11497,6767
"2023-12-04 00:00:00",11190,6111
"2023-12-05 00:00:00",11776,6447
"2023-12-06 00:00:00",12344,6739
"2023-12-07 00:00:00",12212,6683
"2023-12-08 00:00:00",12649,7016
"2023-12-09 00:00:00",12285,7264
"2023-12-10 00:00:00",11766,6948
"2023-12-11 00:00:00",11293,6237
"2023-12-12 00:00:00",12060,6550
"2023-12-13 00:00:00",11235,6407
"2023-12-14 00:00:00",12433,6902
"2023-12-15 00:00:00",12674,6979
"2023-12-16 00:00:00",12471,7323
"2023-12-17 00:00:00",11628,6917
"2023-12-18 00:00:00",11510,6279
"2023-12-19 00:00:00",11960,6516
"2023-12-20 00:00:00",12377,6788
